municipality,state,code,variable,min_temperature,max_temperature
Lerdo de Tejada,Veracruz de Ignacio de la Llave,Coutput/pdfs/30097,"Rango de temperatura","24,28"
Magdalena,Veracruz de Ignacio de la Llave,Coutput/pdfs/30098,"Rango de temperatura","14,20"
Maltrata,Veracruz de Ignacio de la Llave,Coutput/pdfs/30099,"Rango de temperatura","12,20"
Manlio Fabio Altamirano,Veracruz de Ignacio de la Llave,Coutput/pdfs/30100,"Rango de temperatura","24,26"
Mariano Escobedo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30101,"Rango de temperatura","12,20"
Martínez de la Torre,Veracruz de Ignacio de la Llave,Coutput/pdfs/30102,"Rango de temperatura","22,26"
Mecatlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30103,"Rango de temperatura","20,26"
Mecayapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30104,"Rango de temperatura","18,26"
Medellín,Veracruz de Ignacio de la Llave,Coutput/pdfs/30105,"Rango de temperatura","24,28"
Miahuatlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30106,"Rango de temperatura","18,22"
Las Minas,Veracruz de Ignacio de la Llave,Coutput/pdfs/30107,"Rango de temperatura","12,20"
Minatitlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30108,"Rango de temperatura","24,28"
Misantla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30109,"Rango de temperatura","20,26"
Mixtla de Altamirano,Veracruz de Ignacio de la Llave,Coutput/pdfs/30110,"Rango de temperatura","14,24"
Moloacán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30111,"Rango de temperatura","24,28"
Naolinco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30112,"Rango de temperatura","18,24"
Naranjal,Veracruz de Ignacio de la Llave,Coutput/pdfs/30113,"Rango de temperatura","18,24"
Nautla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30114,"Rango de temperatura","22,26"
Nogales,Veracruz de Ignacio de la Llave,Coutput/pdfs/30115,"Rango de temperatura","12,20"
Oluta,Veracruz de Ignacio de la Llave,Coutput/pdfs/30116,"Rango de temperatura","24,26"
Omealca,Veracruz de Ignacio de la Llave,Coutput/pdfs/30117,"Rango de temperatura","18,26"
Orizaba,Veracruz de Ignacio de la Llave,Coutput/pdfs/30118,"Rango de temperatura","16,20"
Otatitlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30119,"Rango de temperatura","24,26"
Oteapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30120,"Rango de temperatura","24,26"
Ozuluama de Mascareñas,Veracruz de Ignacio de la Llave,Coutput/pdfs/30121,"Rango de temperatura","24,26"
Pajapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30122,"Rango de temperatura","20,26"
Pánuco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30123,"Rango de temperatura","24,26"
Papantla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30124,"Rango de temperatura","24,26"
Paso del Macho,Veracruz de Ignacio de la Llave,Coutput/pdfs/30125,"Rango de temperatura","20,26"
Paso de Ovejas,Veracruz de Ignacio de la Llave,Coutput/pdfs/30126,"Rango de temperatura","24,26"
La Perla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30127,"Rango de temperatura","0,20"
Perote,Veracruz de Ignacio de la Llave,Coutput/pdfs/30128,"Rango de temperatura","02,14"
Platón Sánchez,Veracruz de Ignacio de la Llave,Coutput/pdfs/30129,"Rango de temperatura","22,26"
Playa Vicente,Veracruz de Ignacio de la Llave,Coutput/pdfs/30130,"Rango de temperatura","24,28"
Poza Rica de Hidalgo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30131,"Rango de temperatura","22,24"
Las Vigas de Ramírez,Veracruz de Ignacio de la Llave,Coutput/pdfs/30132,"Rango de temperatura","10,18"
Pueblo Viejo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30133,"Rango de temperatura","24,26"
Puente Nacional,Veracruz de Ignacio de la Llave,Coutput/pdfs/30134,"Rango de temperatura","20,26"
Rafael Delgado,Veracruz de Ignacio de la Llave,Coutput/pdfs/30135,"Rango de temperatura","14,20"
Rafael Lucio,Veracruz de Ignacio de la Llave,Coutput/pdfs/30136,"Rango de temperatura","16,18"
Los Reyes,Veracruz de Ignacio de la Llave,Coutput/pdfs/30137,"Rango de temperatura","14,20"
Río Blanco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30138,"Rango de temperatura","14,20"
Saltabarranca,Veracruz de Ignacio de la Llave,Coutput/pdfs/30139,"Rango de temperatura","24,28"
San Andrés Tenejapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30140,"Rango de temperatura","14,20"
San Andrés Tuxtla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30141,"Rango de temperatura","18,28"
San Juan Evangelista,Veracruz de Ignacio de la Llave,Coutput/pdfs/30142,"Rango de temperatura","24,28"
Santiago Tuxtla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30143,"Rango de temperatura","24,26"
Sayula de Alemán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30144,"Rango de temperatura","24,26"
Soconusco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30145,"Rango de temperatura","24,26"
Sochiapa,Veracruz de Ignacio de la Llave,Coutput/pdfs/30146,"Rango de temperatura","18,22"
Soledad Atzompa,Veracruz de Ignacio de la Llave,Coutput/pdfs/30147,"Rango de temperatura","10,20"
Soledad de Doblado,Veracruz de Ignacio de la Llave,Coutput/pdfs/30148,"Rango de temperatura","24,26"
Soteapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30149,"Rango de temperatura","20,26"
Tamalín,Veracruz de Ignacio de la Llave,Coutput/pdfs/30150,"Rango de temperatura","24,26"
Tamiahua,Veracruz de Ignacio de la Llave,Coutput/pdfs/30151,"Rango de temperatura","24,26 "
Tampico Alto,Veracruz de Ignacio de la Llave,Coutput/pdfs/30152,"Rango de temperatura","24,26"
Tancoco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30153,"Rango de temperatura","20,26"
Tantima,Veracruz de Ignacio de la Llave,Coutput/pdfs/30154,"Rango de temperatura","20,26"
Tantoyuca,Veracruz de Ignacio de la Llave,Coutput/pdfs/30155,"Rango de temperatura","22,26"
Tatatila,Veracruz de Ignacio de la Llave,Coutput/pdfs/30156,"Rango de temperatura","12,20"
Castillo de Teayo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30157,"Rango de temperatura","24,26"
Tecolutla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30158,"Rango de temperatura","24,26"
Tehuipango,Veracruz de Ignacio de la Llave,Coutput/pdfs/30159,"Rango de temperatura","14,22"
Álamo Temapache,Veracruz de Ignacio de la Llave,Coutput/pdfs/30160,"Rango de temperatura","22,26"
Tempoal,Veracruz de Ignacio de la Llave,Coutput/pdfs/30161,"Rango de temperatura","24,26"
Tenampa,Veracruz de Ignacio de la Llave,Coutput/pdfs/30162,"Rango de temperatura","18,24"
Tenochtitlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30163,"Rango de temperatura","14,24"
Teocelo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30164,"Rango de temperatura","18,24"
Tepatlaxco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30165,"Rango de temperatura","16,24"
Tepetlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30166,"Rango de temperatura","14,24"
Tepetzintla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30167,"Rango de temperatura","22,26"
Tequila,Veracruz de Ignacio de la Llave,Coutput/pdfs/30168,"Rango de temperatura","14,22"
José Azueta,Veracruz de Ignacio de la Llave,Coutput/pdfs/30169,"Rango de temperatura","24,28"
Texcatepec,Veracruz de Ignacio de la Llave,Coutput/pdfs/30170,"Rango de temperatura","16,24"
Texhuacán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30171,"Rango de temperatura","14,20"
Texistepec,Veracruz de Ignacio de la Llave,Coutput/pdfs/30172,"Rango de temperatura","24,26"
Tezonapa,Veracruz de Ignacio de la Llave,Coutput/pdfs/30173,"Rango de temperatura","18,26"
Tierra Blanca,Veracruz de Ignacio de la Llave,Coutput/pdfs/30174,"Rango de temperatura","24,26"
Tihuatlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30175,"Rango de temperatura","24,26"
Tlacojalpan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30176,"Rango de temperatura","24,26"
Tlacolulan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30177,"Rango de temperatura","14,20"
Tlacotalpan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30178,"Rango de temperatura","24,28"
Tlacotepec de Mejía,Veracruz de Ignacio de la Llave,Coutput/pdfs/30179,"Rango de temperatura","20,26"
Tlachichilco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30180,"Rango de temperatura","16,24"
Tlalixcoyan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30181,"Rango de temperatura","24,28"
Tlalnelhuayocan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30182,"Rango de temperatura","16,20"
Tlapacoyan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30183,"Rango de temperatura","22,24"
Tlaquilpa,Veracruz de Ignacio de la Llave,Coutput/pdfs/30184,"Rango de temperatura","12,20"
Tlilapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30185,"Rango de temperatura","16,20"
Tomatlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30186,"Rango de temperatura","16,20"
Tonayán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30187,"Rango de temperatura","16,24"
Totutla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30188,"Rango de temperatura","18,24"
Tuxpan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30189,"Rango de temperatura","24,26"
Tuxtilla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30190,"Rango de temperatura","24,26"
Ursulo Galván,Veracruz de Ignacio de la Llave,Coutput/pdfs/30191,"Rango de temperatura","24,26"
Vega de Alatorre,Veracruz de Ignacio de la Llave,Coutput/pdfs/30192,"Rango de temperatura","22,26"
Veracruz,Veracruz de Ignacio de la Llave,Coutput/pdfs/30193,"Rango de temperatura","24,26"
Villa Aldama,Veracruz de Ignacio de la Llave,Coutput/pdfs/30194,"Rango de temperatura","12,16"
Xoxocotla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30195,"Rango de temperatura","12,18"
Yanga,Veracruz de Ignacio de la Llave,Coutput/pdfs/30196,"Rango de temperatura","22,26"
Yecuatla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30197,"Rango de temperatura","18,24"
Zacualpan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30198,"Rango de temperatura","12,24"
Zaragoza,Veracruz de Ignacio de la Llave,Coutput/pdfs/30199,"Rango de temperatura","24,26"
Zentla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30200,"Rango de temperatura","20,26"
Zongolica,Veracruz de Ignacio de la Llave,Coutput/pdfs/30201,"Rango de temperatura","14,26"
Zontecomatlán de López y Fuentes,Veracruz de Ignacio de la Llave,Coutput/pdfs/30202,"Rango de temperatura","16,24"
Zozocolco de Hidalgo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30203,"Rango de temperatura","20,26"
Agua Dulce,Veracruz de Ignacio de la Llave,Coutput/pdfs/30204,"Rango de temperatura","25,27"
El Higo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30205,"Rango de temperatura","24,26"
Nanchital de Lázaro Cárdenas del Río,Veracruz de Ignacio de la Llave,Coutput/pdfs/30206,"Rango de temperatura","25,27"
Tres Valles,Veracruz de Ignacio de la Llave,Coutput/pdfs/30207,"Rango de temperatura","24,26"
Carlos A Carrillo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30208,"Rango de temperatura","25,27"
Tatahuicapan de Juárez,Veracruz de Ignacio de la Llave,Coutput/pdfs/30209,"Rango de temperatura","18,26"
Uxpanapa,Veracruz de Ignacio de la Llave,Coutput/pdfs/30210,"Rango de temperatura","18,26"
San Rafael,Veracruz de Ignacio de la Llave,Coutput/pdfs/30211,"Rango de temperatura","24,26"
Santiago Sochiapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30212,"Rango de temperatura","24,26"
Abalá,Yucatán,Coutput/pdfs/31001,"Rango de temperatura","26,28"
Acanceh,Yucatán,Coutput/pdfs/31002,"Rango de temperatura","26,28"
Akil,Yucatán,Coutput/pdfs/31003,"Rango de temperatura","24,26"
Baca,Yucatán,Coutput/pdfs/31004,"Rango de temperatura","24,26"
Bokobá,Yucatán,Coutput/pdfs/31005,"Rango de temperatura","24,28"
Buctzotz,Yucatán,Coutput/pdfs/31006,"Rango de temperatura","24,26"
Cacalchén,Yucatán,Coutput/pdfs/31007,"Rango de temperatura","24,28"
Calotmul,Yucatán,Coutput/pdfs/31008,"Rango de temperatura","24,26"
Cansahcab,Yucatán,Coutput/pdfs/31009,"Rango de temperatura","24,26"
Cantamayec,Yucatán,Coutput/pdfs/31010,"Rango de temperatura","24,28"
Celestún,Yucatán,Coutput/pdfs/31011,"Rango de temperatura","24,28"
Cenotillo,Yucatán,Coutput/pdfs/31012,"Rango de temperatura","24,28"
Conkal,Yucatán,Coutput/pdfs/31013,"Rango de temperatura","24,26"
Cuncunul,Yucatán,Coutput/pdfs/31014,"Rango de temperatura","24,28"
Cuzamá,Yucatán,Coutput/pdfs/31015,"Rango de temperatura","26,28"
Chacsinkín,Yucatán,Coutput/pdfs/31016,"Rango de temperatura","24,28"
Chankom,Yucatán,Coutput/pdfs/31017,"Rango de temperatura","26,28"
Chapab,Yucatán,Coutput/pdfs/31018,"Rango de temperatura","24,28"
Chemax,Yucatán,Coutput/pdfs/31019,"Rango de temperatura","24,26"
Chicxulub Pueblo,Yucatán,Coutput/pdfs/31020,"Rango de temperatura","24,26"
Chichimilá,Yucatán,Coutput/pdfs/31021,"Rango de temperatura","24,26"
Chikindzonot,Yucatán,Coutput/pdfs/31022,"Rango de temperatura","26,28"
Chocholá,Yucatán,Coutput/pdfs/31023,"Rango de temperatura","26,28"
Chumayel,Yucatán,Coutput/pdfs/31024,"Rango de temperatura","24,28"
Dzán,Yucatán,Coutput/pdfs/31025,"Rango de temperatura","24,26"
Dzemul,Yucatán,Coutput/pdfs/31026,"Rango de temperatura","24,26"
Dzidzantún,Yucatán,Coutput/pdfs/31027,"Rango de temperatura","24,26"
Dzilam de Bravo,Yucatán,Coutput/pdfs/31028,"Rango de temperatura","24,26"
Dzilam González,Yucatán,Coutput/pdfs/31029,"Rango de temperatura","24,26"
Dzitás,Yucatán,Coutput/pdfs/31030,"Rango de temperatura","24,28"
Dzoncauich,Yucatán,Coutput/pdfs/31031,"Rango de temperatura","24,28"
Espita,Yucatán,Coutput/pdfs/31032,"Rango de temperatura","24,26"
Halachó,Yucatán,Coutput/pdfs/31033,"Rango de temperatura","26,28"
Hocabá,Yucatán,Coutput/pdfs/31034,"Rango de temperatura","26,28"
Hoctún,Yucatán,Coutput/pdfs/31035,"Rango de temperatura","26,28"
Homún,Yucatán,Coutput/pdfs/31036,"Rango de temperatura","26,28"
Huhí,Yucatán,Coutput/pdfs/31037,"Rango de temperatura","26,28"
Hunucmá,Yucatán,Coutput/pdfs/31038,"Rango de temperatura","24,28"
Ixil,Yucatán,Coutput/pdfs/31039,"Rango de temperatura","24,26"
Izamal,Yucatán,Coutput/pdfs/31040,"Rango de temperatura","26,28"
Kanasín,Yucatán,Coutput/pdfs/31041,"Rango de temperatura","24,28"
Kantunil,Yucatán,Coutput/pdfs/31042,"Rango de temperatura","26,28"
Kaua,Yucatán,Coutput/pdfs/31043,"Rango de temperatura","26,28"
Kinchil,Yucatán,Coutput/pdfs/31044,"Rango de temperatura","26,28"
Kopomá,Yucatán,Coutput/pdfs/31045,"Rango de temperatura","26,28"
Mama,Yucatán,Coutput/pdfs/31046,"Rango de temperatura","24,28"
Maní,Yucatán,Coutput/pdfs/31047,"Rango de temperatura","24,26"
Maxcanú,Yucatán,Coutput/pdfs/31048,"Rango de temperatura","26,28"
Mayapán,Yucatán,Coutput/pdfs/31049,"Rango de temperatura","24,28"
Mérida,Yucatán,Coutput/pdfs/31050,"Rango de temperatura","24,28 C"
Mocochá,Yucatán,Coutput/pdfs/31051,"Rango de temperatura","24,26"
Motul,Yucatán,Coutput/pdfs/31052,"Rango de temperatura","24,26"
Muna,Yucatán,Coutput/pdfs/31053,"Rango de temperatura","24,28"
Muxupip,Yucatán,Coutput/pdfs/31054,"Rango de temperatura","24,26"
Opichén,Yucatán,Coutput/pdfs/31055,"Rango de temperatura","26,28"
Oxkutzcab,Yucatán,Coutput/pdfs/31056,"Rango de temperatura","26,28"
Panabá,Yucatán,Coutput/pdfs/31057,"Rango de temperatura","24,26"
Peto,Yucatán,Coutput/pdfs/31058,"Rango de temperatura","26,28"
Progreso,Yucatán,Coutput/pdfs/31059,"Rango de temperatura","24,26"
Quintana Roo,Yucatán,Coutput/pdfs/31060,"Rango de temperatura","26,28"
Río Lagartos,Yucatán,Coutput/pdfs/31061,"Rango de temperatura","24,26"
Sacalum,Yucatán,Coutput/pdfs/31062,"Rango de temperatura","24,28"
Samahil,Yucatán,Coutput/pdfs/31063,"Rango de temperatura","24,28"
Sanahcat,Yucatán,Coutput/pdfs/31064,"Rango de temperatura","26,28"
San Felipe,Yucatán,Coutput/pdfs/31065,"Rango de temperatura","24,26"
Santa Elena,Yucatán,Coutput/pdfs/31066,"Rango de temperatura","24,28"
Seyé,Yucatán,Coutput/pdfs/31067,"Rango de temperatura","26,28"
Sinanché,Yucatán,Coutput/pdfs/31068,"Rango de temperatura","24,26"
Sotuta,Yucatán,Coutput/pdfs/31069,"Rango de temperatura","24,28"
Sucilá,Yucatán,Coutput/pdfs/31070,"Rango de temperatura","24,26"
Sudzal,Yucatán,Coutput/pdfs/31071,"Rango de temperatura","26,28"
Suma,Yucatán,Coutput/pdfs/31072,"Rango de temperatura","24,26"
Tahdziú,Yucatán,Coutput/pdfs/31073,"Rango de temperatura","24,28"
Tahmek,Yucatán,Coutput/pdfs/31074,"Rango de temperatura","26,28"
Teabo,Yucatán,Coutput/pdfs/31075,"Rango de temperatura","24,28"
Tecoh,Yucatán,Coutput/pdfs/31076,"Rango de temperatura","24,28"
Tekal de Venegas,Yucatán,Coutput/pdfs/31077,"Rango de temperatura","24,28"
Tekantó,Yucatán,Coutput/pdfs/31078,"Rango de temperatura","24,28"
Tekax,Yucatán,Coutput/pdfs/31079,"Rango de temperatura","24,28"
Tekit,Yucatán,Coutput/pdfs/31080,"Rango de temperatura","24,28"
Tekom,Yucatán,Coutput/pdfs/31081,"Rango de temperatura","24,28"
Telchac Pueblo,Yucatán,Coutput/pdfs/31082,"Rango de temperatura","24,26"
Telchac Puerto,Yucatán,Coutput/pdfs/31083,"Rango de temperatura","24,26"
Temax,Yucatán,Coutput/pdfs/31084,"Rango de temperatura","24,28"
Temozón,Yucatán,Coutput/pdfs/31085,"Rango de temperatura","24,26"
Tepakán,Yucatán,Coutput/pdfs/31086,"Rango de temperatura","24,28"
Tetiz,Yucatán,Coutput/pdfs/31087,"Rango de temperatura","24,28"
Teya,Yucatán,Coutput/pdfs/31088,"Rango de temperatura","24,28"
Ticul,Yucatán,Coutput/pdfs/31089,"Rango de temperatura","24,28"
Timucuy,Yucatán,Coutput/pdfs/31090,"Rango de temperatura","26,28"
Tinum,Yucatán,Coutput/pdfs/31091,"Rango de temperatura","24,28"
Tixcacalcupul,Yucatán,Coutput/pdfs/31092,"Rango de temperatura","24,28"
Tixkokob,Yucatán,Coutput/pdfs/31093,"Rango de temperatura","24,28"
Tixméhuac,Yucatán,Coutput/pdfs/31094,"Rango de temperatura","24,26"
Tixpéhual,Yucatán,Coutput/pdfs/31095,"Rango de temperatura","24,28"
Tizimín,Yucatán,Coutput/pdfs/31096,"Rango de temperatura","24,26"
Tunkás,Yucatán,Coutput/pdfs/31097,"Rango de temperatura","24,28"
Tzucacab,Yucatán,Coutput/pdfs/31098,"Rango de temperatura","24,28"
Uayma,Yucatán,Coutput/pdfs/31099,"Rango de temperatura","24,28"
Ucú,Yucatán,Coutput/pdfs/31100,"Rango de temperatura","24,26"
Umán,Yucatán,Coutput/pdfs/31101,"Rango de temperatura","24,28"
Valladolid,Yucatán,Coutput/pdfs/31102,"Rango de temperatura","24,26"
Xocchel,Yucatán,Coutput/pdfs/31103,"Rango de temperatura","26,28"
Yaxcabá,Yucatán,Coutput/pdfs/31104,"Rango de temperatura","24,26"
Yaxkukul,Yucatán,Coutput/pdfs/31105,"Rango de temperatura","24,26"
Yobaín,Yucatán,Coutput/pdfs/31106,"Rango de temperatura","24,26"
Apozol,Zacatecas,Coutput/pdfs/32001,"Rango de temperatura","14,24"
Apulco,Zacatecas,Coutput/pdfs/32002,"Rango de temperatura","16,20"
Atolinga,Zacatecas,Coutput/pdfs/32003,"Rango de temperatura","14,20"
Benito Juárez,Zacatecas,Coutput/pdfs/32004,"Rango de temperatura","14,20"
Calera,Zacatecas,Coutput/pdfs/32005,"Rango de temperatura","16,18"
Cañitas de Felipe Pescador,Zacatecas,Coutput/pdfs/32006,"Rango de temperatura","16,18"
Concepción de Oro,Zacatecas,Coutput/pdfs/32007,"Rango de temperatura","10,20"
Cuauhtémoc,Zacatecas,Coutput/pdfs/32008,"Rango de temperatura","14,18"
Chalchihuites,Zacatecas,Coutput/pdfs/32009,"Rango de temperatura","14,18"
Fresnillo,Zacatecas,Coutput/pdfs/32010,"Rango de temperatura","12,18"
Trinidad García de la Cadena,Zacatecas,Coutput/pdfs/32011,"Rango de temperatura","16,24"
Genaro Codína,Zacatecas,Coutput/pdfs/32012,"Rango de temperatura","12,18"
General Enrique Estrada,Zacatecas,Coutput/pdfs/32013,"Rango de temperatura","16,18"
General Francisco R Murguía,Zacatecas,Coutput/pdfs/32014,"Rango de temperatura","12,20"
El Plateado de Joaquín Amaro,Zacatecas,Coutput/pdfs/32015,"Rango de temperatura","12,20"
General Pánfilo Natera,Zacatecas,Coutput/pdfs/32016,"Rango de temperatura","14,18"
Guadalupe,Zacatecas,Coutput/pdfs/32017,"Rango de temperatura","12,18"
Huanusco,Zacatecas,Coutput/pdfs/32018,"Rango de temperatura","14,22"
Jalpa,Zacatecas,Coutput/pdfs/32019,"Rango de temperatura","14,24"
Jerez,Zacatecas,Coutput/pdfs/32020,"Rango de temperatura","12,18"
Jiménez del Teul,Zacatecas,Coutput/pdfs/32021,"Rango de temperatura","12,22"
Juan Aldama,Zacatecas,Coutput/pdfs/32022,"Rango de temperatura","14,18"
Juchipila,Zacatecas,Coutput/pdfs/32023,"Rango de temperatura","14,24"
Loreto,Zacatecas,Coutput/pdfs/32024,"Rango de temperatura","14,18"
Luis Moya,Zacatecas,Coutput/pdfs/32025,"Rango de temperatura","16,18"
Mazapil,Zacatecas,Coutput/pdfs/32026,"Rango de temperatura","12,22"
Melchor Ocampo,Zacatecas,Coutput/pdfs/32027,"Rango de temperatura","12,22"
Mezquítal del Oro,Zacatecas,Coutput/pdfs/32028,"Rango de temperatura","14,26"
Miguel Auza,Zacatecas,Coutput/pdfs/32029,"Rango de temperatura","12,18"
Momax,Zacatecas,Coutput/pdfs/32030,"Rango de temperatura","12,20"
Monte Escobedo,Zacatecas,Coutput/pdfs/32031,"Rango de temperatura","12,24"
Morelos,Zacatecas,Coutput/pdfs/32032,"Rango de temperatura","14,18"
Moyahua de Estrada,Zacatecas,Coutput/pdfs/32033,"Rango de temperatura","14,24"
Nochistlán de Mejía,Zacatecas,Coutput/pdfs/32034,"Rango de temperatura","14,20"
Noria de los Ángeles,Zacatecas,Coutput/pdfs/32035,"Rango de temperatura","16,18"
Ojocaliente,Zacatecas,Coutput/pdfs/32036,"Rango de temperatura","14,18"
Pánuco,Zacatecas,Coutput/pdfs/32037,"Rango de temperatura","14,18"
Pinos,Zacatecas,Coutput/pdfs/32038,"Rango de temperatura","14,18"
Río Grande,Zacatecas,Coutput/pdfs/32039,"Rango de temperatura","16,20"
Saín Alto,Zacatecas,Coutput/pdfs/32040,"Rango de temperatura","12,18"
El Salvador,Zacatecas,Coutput/pdfs/32041,"Rango de temperatura","12,20"
